Date,Open,High,Low,Close,Adj Close,Volume
19-06-17,35.91500092,36.68500137,35.91500092,36.58499908,34.2067337,130165600
20-06-17,36.71749878,36.71749878,36.23500061,36.25249863,33.89585114,99600400
21-06-17,36.38000107,36.51750183,36.15250015,36.46749878,34.09687424,85063200
22-06-17,36.44250107,36.67499924,36.27999878,36.40750122,34.04078293,76425200
23-06-17,36.28250122,36.79000092,36.27750015,36.56999969,34.19270706,141757600
26-06-17,36.79249954,37.06999969,36.34500122,36.45500183,34.08517838,102769600
27-06-17,36.25249863,36.54000092,35.90499878,35.93249893,33.59665298,99047600
28-06-17,36.12250137,36.52750015,35.79000092,36.45750046,34.0875206,88329600
29-06-17,36.17750168,36.28250122,35.56999969,35.91999817,33.58496094,125997600
30-06-17,36.11249924,36.24000168,35.94499969,36.00500107,33.66444397,92096400
03-07-17,36.22000122,36.32500076,35.77500153,35.875,33.54288101,57111200
05-07-17,35.92250061,36.19749832,35.68000031,36.02249908,33.68080139,86278400
06-07-17,35.75500107,35.875,35.60250092,35.68249893,33.36289597,96515200
07-07-17,35.72499847,36.1875,35.72499847,36.04499817,33.70183182,76806800
10-07-17,36.02750015,36.48749924,35.84249878,36.26499939,33.90753937,84362400
11-07-17,36.18249893,36.46250153,36.09500122,36.38249969,34.01740265,79127200
12-07-17,36.46749878,36.54499817,36.20500183,36.43500137,34.06649017,99538000
13-07-17,36.375,37.12250137,36.36000061,36.94250107,34.54098892,100797600
14-07-17,36.99250031,37.33250046,36.83250046,37.25999832,34.83785629,80528400
17-07-17,37.20500183,37.72499847,37.14250183,37.38999939,34.95940781,95174000
18-07-17,37.29999924,37.53250122,37.16749954,37.52000046,35.08095169,71475200
19-07-17,37.61999893,37.85499954,37.48749924,37.75500107,35.30068207,83692000
20-07-17,37.875,37.93500137,37.54750061,37.58499908,35.141716,68974800
21-07-17,37.49750137,37.61000061,37.22000122,37.56750107,35.12535858,105010400
24-07-17,37.64500046,38.11000061,37.47499847,38.02249908,35.55078888,85972800
25-07-17,37.95000076,38.45999908,37.95000076,38.18500137,35.70272064,75415600
26-07-17,38.33750153,38.48249817,38.26499939,38.36500168,35.87102127,63124000
27-07-17,38.4375,38.49750137,36.82500076,37.63999939,35.19316483,129905200
28-07-17,37.47249985,37.55749893,37.29750061,37.375,34.94539261,68854800
31-07-17,37.47499847,37.58250046,37.03250122,37.18249893,34.76538849,79383600
01-08-17,37.27500153,37.55500031,37.10250092,37.51250076,35.07393646,141474400
02-08-17,39.81999969,39.9375,39.04000092,39.28499985,36.73121262,279747200
03-08-17,39.26250076,39.30250168,38.75500107,38.89250183,36.36422729,108389200
04-08-17,39.01750183,39.34999847,38.92250061,39.09749985,36.55590057,82239600
07-08-17,39.26499939,39.72999954,39.16749954,39.70249939,37.12158966,87481200
08-08-17,39.65000153,40.45750046,39.56750107,40.02000046,37.41844559,144823600
09-08-17,39.81499863,40.31750107,39.77750015,40.26499939,37.64750671,104526000
10-08-17,39.97499847,40,38.65750122,38.83000183,36.44837189,163217200
11-08-17,39.15000153,39.64250183,39.01750183,39.36999893,36.95523834,105028400
14-08-17,39.83000183,40.05250168,39.6875,39.96250153,37.51140594,88490800
15-08-17,40.16500092,40.54999924,40.03499985,40.40000153,37.92206955,117862000
16-08-17,40.48500061,40.62749863,40.03749847,40.23749924,37.76953888,110686400
17-08-17,40.13000107,40.17750168,39.45999908,39.46500015,37.04442596,111762400
18-08-17,39.46500015,39.875,39.18000031,39.375,36.95994186,109712400
21-08-17,39.375,39.47249985,38.77750015,39.30250168,36.89188766,105474000
22-08-17,39.55749893,40,39.50500107,39.94499969,37.49497223,86418400
23-08-17,39.76750183,40.11750031,39.72000122,39.99499893,37.54190445,77596400
24-08-17,40.10749817,40.18500137,39.63750076,39.81750107,37.37529755,79275600
25-08-17,39.91249847,40.13999939,39.81750107,39.96500015,37.51375961,101920400
28-08-17,40.03499985,40.5,39.98249817,40.36750031,37.89155579,103864000
29-08-17,40.02500153,40.77999878,40,40.72750092,38.22948074,118067600
30-08-17,40.95000076,40.97249985,40.65250015,40.83750153,38.33274078,109078400
31-08-17,40.90999985,41.13000107,40.86999893,41,38.48526764,107140400
01-09-17,41.20000076,41.23500061,40.90750122,41.01250076,38.49700165,66364400
05-09-17,40.9375,41.0625,40.13999939,40.52000046,38.03471756,117874000
06-09-17,40.67750168,40.74750137,40.13000107,40.47750092,37.99481964,86606800
07-09-17,40.52249908,40.56000137,40.09000015,40.31499863,37.84228134,87714000
08-09-17,40.21500015,40.28749847,39.63249969,39.65750122,37.2251091,114446000
11-09-17,40.125,40.51250076,39.97249985,40.375,37.89860535,126323200
12-09-17,40.65250015,40.99000168,39.69250107,40.21500015,37.74842072,286856000
13-09-17,39.96749878,39.99000168,39.47750092,39.91249847,37.46446991,179629600
14-09-17,39.74750137,39.84999847,39.52249908,39.56999969,37.14297104,95042800
15-09-17,39.61750031,40.24250031,39.5,39.97000122,37.51843643,196458400
18-09-17,40.02750015,40.125,39.5,39.66749954,37.23448563,113077600
19-09-17,39.87749863,39.94250107,39.61000061,39.68249893,37.24856949,83242400
20-09-17,39.47499847,39.56499863,38.45750046,39.01750183,36.62435532,211805600
21-09-17,38.95000076,38.95000076,38.1875,38.34749985,35.99546814,150046800
22-09-17,37.88499832,38.06750107,37.63999939,37.97249985,35.64345932,186581600
25-09-17,37.49750137,37.95750046,37.29000092,37.63750076,35.32900238,177549200
26-09-17,37.94499969,38.47999954,37.92250061,38.28499985,35.93679428,146640000
27-09-17,38.45000076,38.68000031,38.38499832,38.55749893,36.19257355,102016800
28-09-17,38.47249985,38.56999969,38.17499924,38.31999969,35.96964264,88022000
29-09-17,38.30250168,38.53250122,38,38.52999878,36.16677475,105199200
02-10-17,38.56499863,38.61249924,38.18000031,38.45249939,36.09402084,74795200
03-10-17,38.50249863,38.77249908,38.47750092,38.61999893,36.25123978,64921200
04-10-17,38.40750122,38.46500015,38.11500168,38.36999893,36.0165863,80655200
05-10-17,38.54499817,38.86000061,38.51250076,38.84749985,36.46478653,85135200
06-10-17,38.74250031,38.87250137,38.63999939,38.82500076,36.44367218,69630400
09-10-17,38.95249939,39.18249893,38.87250137,38.95999908,36.57038879,65051600
10-10-17,39.01499939,39.5,38.77500153,38.97499847,36.58446503,62468000
11-10-17,38.99250031,39.24499893,38.9375,39.13750076,36.73699951,67622400
12-10-17,39.08750153,39.34249878,38.93249893,39,36.60794449,64500400
13-10-17,39.18249893,39.31999969,39.10250092,39.24750137,36.84026337,65576800
16-10-17,39.47499847,40,39.41249847,39.97000122,37.51843643,96486000
17-10-17,39.94499969,40.21749878,39.80749893,40.11750031,37.6568985,75989200
18-10-17,40.10499954,40.17750168,39.90000153,39.93999863,37.49028015,65496800
19-10-17,39.1875,39.27000046,38.75500107,38.99499893,36.60325623,170336800
20-10-17,39.15250015,39.4375,38.99000168,39.0625,36.66660309,95896400
23-10-17,39.22249985,39.42250061,38.875,39.04249954,36.64783478,87937200
24-10-17,39.07249832,39.35499954,39.04999924,39.27500153,36.86607742,71028800
25-10-17,39.22750092,39.38750076,38.81750107,39.10250092,36.70415497,84828400
26-10-17,39.30749893,39.45750046,39.19499969,39.35250092,36.93881226,68002000
27-10-17,39.82249832,40.90000153,39.67499924,40.76250076,38.2623291,177816800
30-10-17,40.97249985,42.01750183,40.93000031,41.68000031,39.12355423,178803200
31-10-17,41.97499847,42.41249847,41.73500061,42.25999832,39.66798401,144187200
01-11-17,42.46749878,42.48500061,41.40250015,41.72249985,39.16345596,134551200
02-11-17,41.65000153,42.125,41.31999969,42.02750015,39.44975281,165573600
03-11-17,43.5,43.56499863,42.77999878,43.125,40.47993088,237594400
06-11-17,43.09249878,43.74750137,42.93000031,43.5625,40.89060593,140105200
07-11-17,43.47750092,43.8125,43.40000153,43.70249939,41.02202988,97446000
08-11-17,43.66500092,44.06000137,43.58250046,44.06000137,41.35758972,97638000
09-11-17,43.77750015,44.02500153,43.28499985,43.97000122,41.27309418,117930400
10-11-17,43.77750015,43.84500122,43.56750107,43.66749954,41.13650513,100582000
13-11-17,43.375,43.625,43.34999847,43.49250031,40.97164917,67928400
14-11-17,43.25999832,43.36999893,42.79499817,42.83499908,40.35226059,99130000
15-11-17,42.49250031,42.58000183,42.09500122,42.27000046,39.82001495,116632400
16-11-17,42.79499817,42.96749878,42.57500076,42.77500153,40.29574203,94550000
17-11-17,42.75999832,42.84749985,42.40999985,42.53749847,40.0719986,87598000
20-11-17,42.57249832,42.63999939,42.38999939,42.49499893,40.03196716,65049600
21-11-17,42.69499969,43.42499924,42.69499969,43.28499985,40.7761879,100525200
22-11-17,43.34000015,43.75,43.26250076,43.74000168,41.20481491,102355600
24-11-17,43.77500153,43.875,43.66249847,43.74250031,41.20715714,56106800
27-11-17,43.76250076,43.77000046,43.33499908,43.52249908,40.99991989,82867200
28-11-17,43.57500076,43.71749878,42.96500015,43.26750183,40.75969696,105715200
29-11-17,43.15750122,43.22999954,41.79000092,42.36999893,39.91420746,166665600
30-11-17,42.60749817,43.03499985,42.11000061,42.96250153,40.47236633,166108800
01-12-17,42.48749924,42.91749954,42.125,42.76250076,40.28396225,159037200
04-12-17,43.11999893,43.15499878,42.40750122,42.45000076,39.98958206,130169600
05-12-17,42.26499939,42.88000107,42.09999847,42.40999985,39.95189667,109400800
06-12-17,41.875,42.54999924,41.61500168,42.25249863,39.80352402,114240000
07-12-17,42.25749969,42.61000061,42.22750092,42.33000183,39.87652969,102693200
08-12-17,42.62250137,42.75,42.20500183,42.34249878,39.88830948,93420800
11-12-17,42.29999924,43.22249985,42.19749832,43.16749954,40.66548538,141095200
12-12-17,43.03749847,43.09749985,42.86500168,42.92499924,40.43704987,77636800
13-12-17,43.125,43.38499832,43,43.06750107,40.57128525,95273600
14-12-17,43.09999847,43.28250122,42.91249847,43.05500031,40.55952072,81906000
15-12-17,43.40750122,43.54249954,43.11500168,43.49250031,40.97164917,160677200
18-12-17,43.72000122,44.29999924,43.71500015,44.10499954,41.54866028,117684400
19-12-17,43.75749969,43.84749985,43.52249908,43.63499832,41.10589981,109745600
20-12-17,43.71749878,43.85499954,43.3125,43.58750153,41.0611496,93902400
21-12-17,43.54249954,44.00500107,43.52500153,43.75249863,41.21657562,83799600
22-12-17,43.66999817,43.85499954,43.625,43.75249863,41.21657562,65397600
26-12-17,42.70000076,42.86750031,42.41999817,42.64250183,40.17092133,132742000
27-12-17,42.52500153,42.69499969,42.42750168,42.65000153,40.1780014,85992800
28-12-17,42.75,42.96250153,42.61999893,42.77000046,40.29102325,65920800
29-12-17,42.63000107,42.64749908,42.30500031,42.30749893,39.85533905,103999600
02-01-18,42.54000092,43.07500076,42.31499863,43.06499863,40.56893158,102223600
03-01-18,43.13249969,43.63750076,42.99000168,43.05749893,40.56187057,118071600
04-01-18,43.13499832,43.36750031,43.02000046,43.25749969,40.75026703,89738400
05-01-18,43.36000061,43.84249878,43.26250076,43.75,41.21422577,94640000
08-01-18,43.58750153,43.90250015,43.48249817,43.58750153,41.0611496,82271200
09-01-18,43.63750076,43.76499939,43.35250092,43.58250046,41.056427,86336000
10-01-18,43.29000092,43.57500076,43.25,43.57249832,41.04701233,95839600
11-01-18,43.64749908,43.87250137,43.62250137,43.81999969,41.28017044,74670800
12-01-18,44.04499817,44.34000015,43.91249847,44.27249908,41.70645523,101672400
16-01-18,44.47499847,44.84749985,44.03499985,44.04750061,41.49448776,118263600
17-01-18,44.03749847,44.8125,43.76750183,44.77500153,42.17981339,137547200
18-01-18,44.84249878,45.02500153,44.5625,44.81499863,42.21750259,124773600
19-01-18,44.65250015,44.89500046,44.35250092,44.61500168,42.02909851,129700400
22-01-18,44.32500076,44.44499969,44.15000153,44.25,41.68524933,108434400
23-01-18,44.32500076,44.86000061,44.20500183,44.25999832,41.69466019,130756400
24-01-18,44.3125,44.32500076,43.29999924,43.55500031,41.03053665,204420400
25-01-18,43.62749863,43.73749924,42.63249969,42.77750015,40.29809952,166116000
26-01-18,43,43,42.51499939,42.87749863,40.39229584,156572000
29-01-18,42.54000092,42.54000092,41.76750183,41.99000168,39.5562439,202561600
30-01-18,41.38249969,41.84249878,41.17499924,41.74250031,39.32307053,184192800
31-01-18,41.71749878,42.11000061,41.625,41.85749817,39.43141556,129915600
01-02-18,41.79249954,42.15499878,41.68999863,41.94499969,39.51384735,188923200
02-02-18,41.5,41.70000076,40.02500153,40.125,37.79932404,346375200
05-02-18,39.77500153,40.97000122,39,39.12250137,36.85493851,290954000
06-02-18,38.70750046,40.93000031,38.5,40.75749969,38.39517593,272975200
07-02-18,40.77249908,40.84999847,39.76750183,39.88499832,37.57324982,206434400
08-02-18,40.07249832,40.25,38.75749969,38.78749847,36.53935242,217562000
09-02-18,39.26750183,39.47249985,37.56000137,39.10250092,36.98628235,282690400
12-02-18,39.625,40.97249985,39.37749863,40.67750168,38.4760437,243278000
13-02-18,40.48749924,41.1875,40.41249847,41.08499908,38.86148834,130196800
14-02-18,40.75999832,41.88499832,40.72000122,41.84249878,39.5779953,162579600
15-02-18,42.44749832,43.27249908,42.25,43.24750137,40.90695953,204588800
16-02-18,43.09000015,43.70500183,42.94250107,43.10749817,40.77452469,160704400
20-02-18,43.01250076,43.56499863,42.85499954,42.96250153,40.63737488,135722000
21-02-18,43.20750046,43.52999878,42.75249863,42.76750183,40.45293427,149886400
22-02-18,42.95000076,43.48749924,42.92750168,43.125,40.79108429,123967600
23-02-18,43.41749954,43.91249847,43.38499832,43.875,41.50049591,135249600
26-02-18,44.08750153,44.84749985,44.05250168,44.74250031,42.32104874,152648800
27-02-18,44.77500153,45.11999893,44.54000092,44.59749985,42.1838913,155712400
28-02-18,44.81499863,45.15499878,44.51250076,44.52999878,42.12004852,151128400
01-03-18,44.63499832,44.94499969,43.16500092,43.75,41.38225937,195208000
02-03-18,43.20000076,44.07500076,43.11249924,44.05250168,41.66839218,153816000
05-03-18,43.80250168,44.43500137,43.63000107,44.20500183,41.81264114,113605600
06-03-18,44.47750092,44.5625,44.03250122,44.16749954,41.77716827,95154000
07-03-18,43.73500061,43.96250153,43.56750107,43.75749969,41.38935089,126814000
08-03-18,43.86999893,44.27999878,43.76750183,44.23500061,41.84101486,95096400
09-03-18,44.49000168,45,44.34749985,44.99499893,42.55988312,128740800
12-03-18,45.07249832,45.59749985,45.05250168,45.43000031,42.97134399,128828400
13-03-18,45.64749908,45.875,44.81000137,44.99250031,42.55752182,126774000
14-03-18,45.08000183,45.13000107,44.45249939,44.61000061,42.19571686,117473600
15-03-18,44.625,45.06000137,44.51750183,44.66249847,42.24537659,90975200
16-03-18,44.66249847,44.77999878,44.40499878,44.50500107,42.09641647,157618800
19-03-18,44.33000183,44.36750031,43.41500092,43.82500076,41.45321274,133787200
20-03-18,43.81000137,44.20000076,43.73500061,43.81000137,41.43901825,78597600
21-03-18,43.75999832,43.77249908,42.81499863,42.81750107,40.50022888,148219600
22-03-18,42.5,43.16999817,42.15000153,42.21250153,39.92797089,165963200
23-03-18,42.09749985,42.47999954,41.23500061,41.23500061,39.00336838,164115200
26-03-18,42.01750183,43.27500153,41.61000061,43.19250107,40.85493088,150164800
27-03-18,43.41999817,43.78749847,41.72999954,42.08499908,39.80736542,163690400
28-03-18,41.8125,42.50500107,41.29750061,41.61999893,39.36753845,166674000
29-03-18,41.95249939,42.9375,41.72499847,41.94499969,39.67494965,153594000
02-04-18,41.65999985,42.23500061,41.11750031,41.66999817,39.41482162,150347200
03-04-18,41.90999985,42.1875,41.22000122,42.09749985,39.81920242,121112000
04-04-18,41.22000122,43.00249863,41.19250107,42.90250015,40.58062363,138422000
05-04-18,43.14500046,43.55749893,43.02000046,43.20000076,40.86203384,107732800
06-04-18,42.74250031,43.11999893,42.04999924,42.09500122,39.81684113,140021200
09-04-18,42.47000122,43.27249908,42.46250153,42.51250076,40.21173477,116070800
10-04-18,43.25,43.5,42.88249969,43.3125,40.96843719,113634400
11-04-18,43.05749893,43.47999954,42.92499924,43.11000061,40.77690125,89726400
12-04-18,43.35250092,43.75,43.25999832,43.53499985,41.17889023,91557200
13-04-18,43.69499969,43.95999908,43.46250153,43.68249893,41.31842041,100497200
16-04-18,43.75749969,44.04750061,43.70750046,43.95500183,41.57616806,86313600
17-04-18,44.12250137,44.73500061,44.10250092,44.56000137,42.14843369,106421600
18-04-18,44.45249939,44.70500183,44.22000122,44.45999908,42.05384064,83018000
19-04-18,43.43999863,43.84749985,43.16500092,43.20000076,40.86203384,139235200
20-04-18,42.65000153,42.80500031,41.35749817,41.43000031,39.18782043,261964400
23-04-18,41.70750046,41.72999954,41.02249908,41.31000137,39.07432556,146062000
24-04-18,41.41749954,41.58250046,40.30500031,40.73500061,38.53043365,134768000
25-04-18,40.65499878,41.35499954,40.60250092,40.91249847,38.69832993,113528400
26-04-18,41.02999878,41.43249893,40.84249878,41.05500031,38.83311462,111852000
27-04-18,41,41.08250046,40.15750122,40.58000183,38.38382721,142623200
30-04-18,40.53250122,41.81499863,40.45999908,41.31499863,39.07904053,169709600
01-05-18,41.60250092,42.29999924,41.31750107,42.27500153,39.98708725,214277600
02-05-18,43.80749893,44.4375,43.45000076,44.14250183,41.75352097,266157600
03-05-18,43.97000122,44.375,43.61000061,44.22249985,41.82918549,136272800
04-05-18,44.5625,46.0625,44.54249954,45.95750046,43.4703064,224805200
07-05-18,46.29499817,46.91749954,46.1875,46.29000092,43.78479004,169805600
08-05-18,46.24750137,46.55500031,45.91749954,46.51250076,43.99525833,113611200
09-05-18,46.63750076,46.84999847,46.30500031,46.84000015,44.30503845,92844800
10-05-18,46.93500137,47.59249878,46.91249847,47.50999832,44.93877029,111957200
11-05-18,47.37250137,47.51499939,46.86249924,47.14749908,44.7678566,104848800
14-05-18,47.25249863,47.38249969,46.96500015,47.03749847,44.66340256,83115200
15-05-18,46.69499969,46.76750183,46.27500153,46.61000061,44.25748062,94780800
16-05-18,46.51750183,47.11500168,46.5,47.04499817,44.67052841,76732400
17-05-18,47,47.22750092,46.59000015,46.74750137,44.38804626,69176000
18-05-18,46.79750061,46.95249939,46.53250122,46.57749939,44.22663116,73190800
21-05-18,47,47.31750107,46.72750092,46.90750122,44.53997803,73603200
22-05-18,47.09500122,47.22000122,46.69499969,46.79000092,44.42840195,60962800
23-05-18,46.58750153,47.125,46.43999863,47.09000015,44.71325684,80233600
24-05-18,47.19250107,47.20999908,46.55250168,47.03749847,44.66340256,92936000
25-05-18,47.05749893,47.41249847,46.91249847,47.14500046,44.76548767,69844000
29-05-18,46.90000153,47.1875,46.71749878,46.97499847,44.6040535,90056400
30-05-18,46.93000031,47,46.69499969,46.875,44.50911713,74762000
31-05-18,46.80500031,47.05749893,46.53499985,46.71749878,44.35955811,109931200
